time,open,high,low,close,volume
2021-07-01 09:30:00-04:00,107.13,107.13,107.13,107.13,575
2021-07-01 09:32:00-04:00,107.3,107.3,107.3,107.3,127
2021-07-01 09:40:00-04:00,107.2,107.2,107.2,107.2,700
2021-07-01 09:54:00-04:00,107.44,107.44,107.44,107.44,200
2021-07-01 09:58:00-04:00,107.5,107.5,107.5,107.5,700
2021-07-01 10:01:00-04:00,107.35,107.35,107.35,107.35,600
2021-07-01 10:03:00-04:00,107.56,107.56,107.56,107.56,260
2021-07-01 10:04:00-04:00,107.56,107.56,107.54,107.54,900
2021-07-01 10:07:00-04:00,107.62,107.62,107.62,107.62,700
2021-07-01 10:08:00-04:00,107.65,107.65,107.65,107.65,375
2021-07-01 10:15:00-04:00,107.7,107.7,107.69,107.69,400
2021-07-01 10:20:00-04:00,107.5,107.5,107.5,107.5,200
2021-07-01 10:25:00-04:00,107.51,107.51,107.51,107.51,700
2021-07-01 10:31:00-04:00,107.51,107.51,107.51,107.51,203
2021-07-01 10:32:00-04:00,107.44,107.44,107.44,107.44,700
2021-07-01 10:35:00-04:00,107.53,107.53,107.53,107.53,100
2021-07-01 10:46:00-04:00,107.65,107.65,107.65,107.65,181
2021-07-01 10:54:00-04:00,107.76,107.76,107.76,107.76,700
2021-07-01 10:58:00-04:00,107.58,107.58,107.58,107.58,700
2021-07-01 10:59:00-04:00,107.6,107.6,107.6,107.6,100
2021-07-01 11:04:00-04:00,107.71,107.71,107.71,107.71,100
2021-07-01 11:13:00-04:00,107.45,107.45,107.45,107.45,100
2021-07-01 11:15:00-04:00,107.41,107.41,107.41,107.41,200
2021-07-01 11:19:00-04:00,107.28,107.28,107.28,107.28,100
2021-07-01 11:20:00-04:00,107.31,107.31,107.31,107.31,150
2021-07-01 11:21:00-04:00,107.24,107.24,107.24,107.24,700
2021-07-01 11:24:00-04:00,107.17,107.21,107.17,107.21,1300
2021-07-01 11:35:00-04:00,107.52,107.52,107.52,107.52,1000
2021-07-01 11:38:00-04:00,107.5,107.5,107.5,107.5,200
2021-07-01 11:53:00-04:00,107.62,107.63,107.62,107.63,400
2021-07-01 11:54:00-04:00,107.66,107.66,107.66,107.66,104
2021-07-01 12:10:00-04:00,107.68,107.68,107.68,107.68,500
2021-07-01 12:24:00-04:00,107.61,107.61,107.61,107.61,240
2021-07-01 12:31:00-04:00,107.62,107.65,107.62,107.65,1010
