time,open,high,low,close,volume
2021-06-01 11:12:00-04:00,137.56,137.575,137.56,137.575,325
2021-06-01 11:14:00-04:00,137.56,137.56,137.56,137.56,163
2021-06-01 11:15:00-04:00,137.54,137.575,137.54,137.575,259
2021-06-01 11:16:00-04:00,137.605,137.605,137.605,137.605,193
2021-06-01 11:17:00-04:00,137.605,137.605,137.605,137.605,119
2021-06-01 11:20:00-04:00,137.64,137.64,137.64,137.64,127
2021-06-01 11:21:00-04:00,137.635,137.635,137.635,137.635,142
2021-06-01 11:22:00-04:00,137.635,137.635,137.635,137.635,154
2021-06-01 11:23:00-04:00,137.67,137.67,137.67,137.67,391
2021-06-01 11:24:00-04:00,137.655,137.655,137.65,137.65,1234
2021-06-01 11:25:00-04:00,137.655,137.655,137.655,137.655,199
2021-06-01 11:26:00-04:00,137.605,137.665,137.605,137.665,446
2021-06-01 11:27:00-04:00,137.67,137.67,137.63,137.63,265
2021-06-01 11:28:00-04:00,137.625,137.625,137.625,137.625,100
2021-06-01 11:33:00-04:00,137.66,137.66,137.66,137.66,152
2021-06-01 11:34:00-04:00,137.66,137.66,137.65,137.65,390
2021-06-01 11:35:00-04:00,137.64,137.65,137.63,137.65,2701
2021-06-01 11:37:00-04:00,137.655,137.655,137.655,137.655,162
2021-06-01 11:38:00-04:00,137.67,137.67,137.655,137.655,254
2021-06-01 11:40:00-04:00,137.635,137.635,137.62,137.62,275
2021-06-01 11:41:00-04:00,137.62,137.62,137.62,137.62,158
2021-06-01 11:43:00-04:00,137.64,137.65,137.635,137.65,400
2021-06-01 11:44:00-04:00,137.64,137.65,137.64,137.645,1342
2021-06-01 11:45:00-04:00,137.64,137.645,137.64,137.645,200
2021-06-01 11:46:00-04:00,137.65,137.68,137.65,137.68,1871
2021-06-01 11:47:00-04:00,137.685,137.7,137.68,137.7,1845
2021-06-01 11:48:00-04:00,137.71,137.72,137.71,137.72,800
2021-06-01 11:50:00-04:00,137.72,137.76,137.72,137.76,2300
2021-06-01 11:51:00-04:00,137.76,137.78,137.76,137.78,2100
2021-06-01 11:52:00-04:00,137.79,137.795,137.79,137.79,1800
2021-06-01 11:53:00-04:00,137.79,137.81,137.79,137.81,2510
2021-06-01 11:54:00-04:00,137.83,137.84,137.83,137.84,1301
2021-06-01 11:55:00-04:00,137.85,137.87,137.84,137.87,1102
2021-06-01 11:56:00-04:00,137.87,137.87,137.87,137.87,100
2021-06-01 11:57:00-04:00,137.9,137.9,137.9,137.9,102
2021-06-01 11:59:00-04:00,137.85,137.85,137.85,137.85,100
2021-06-01 12:00:00-04:00,137.86,137.86,137.86,137.86,200
2021-06-01 12:01:00-04:00,137.88,137.88,137.85,137.85,320
2021-06-01 12:02:00-04:00,137.85,137.85,137.85,137.85,200
2021-06-01 12:04:00-04:00,137.87,137.9,137.87,137.9,330
2021-06-01 12:05:00-04:00,137.9,137.9,137.9,137.9,100
2021-06-01 12:06:00-04:00,137.88,137.88,137.88,137.88,114
2021-06-01 12:07:00-04:00,137.88,137.88,137.84,137.84,400
2021-06-01 12:08:00-04:00,137.915,137.915,137.915,137.915,310
2021-06-01 12:09:00-04:00,137.97,137.97,137.94,137.94,416
2021-06-01 12:11:00-04:00,137.92,137.92,137.92,137.92,101
2021-06-01 12:12:00-04:00,137.95,137.95,137.95,137.95,101
2021-06-01 12:13:00-04:00,137.97,137.97,137.97,137.97,174
2021-06-01 12:16:00-04:00,137.94,137.94,137.94,137.94,200
2021-06-01 12:17:00-04:00,137.96,137.96,137.96,137.96,160
2021-06-01 12:18:00-04:00,137.97,137.97,137.97,137.97,400
2021-06-01 12:20:00-04:00,137.97,137.97,137.97,137.97,100
2021-06-01 12:21:00-04:00,138.0,138.005,137.99,137.99,3200
2021-06-01 12:33:00-04:00,138.07,138.08,138.07,138.07,400
2021-06-01 12:36:00-04:00,138.02,138.02,138.02,138.02,111
2021-06-01 12:37:00-04:00,138.01,138.01,138.01,138.01,400
2021-06-01 12:38:00-04:00,138.01,138.01,138.01,138.01,371
2021-06-01 12:40:00-04:00,137.97,137.98,137.97,137.98,802
2021-06-01 12:43:00-04:00,137.94,137.94,137.94,137.94,111
2021-06-01 12:44:00-04:00,137.93,137.93,137.93,137.93,102
2021-06-01 12:46:00-04:00,137.95,137.96,137.95,137.96,212
2021-06-01 12:47:00-04:00,137.95,137.96,137.95,137.95,300
2021-06-01 12:48:00-04:00,137.95,137.96,137.95,137.96,300
2021-06-01 12:51:00-04:00,137.95,137.965,137.95,137.965,330
2021-06-01 12:54:00-04:00,137.96,137.96,137.96,137.96,105
2021-06-01 12:58:00-04:00,138.05,138.05,138.05,138.05,100
2021-06-01 12:59:00-04:00,138.06,138.06,138.06,138.06,100
2021-06-01 13:00:00-04:00,138.075,138.075,138.075,138.075,101
2021-06-01 13:01:00-04:00,138.08,138.08,138.08,138.08,101
2021-06-01 13:02:00-04:00,138.11,138.11,138.11,138.11,301
2021-06-01 13:03:00-04:00,138.1,138.1,138.1,138.1,301
2021-06-01 13:04:00-04:00,138.15,138.15,138.15,138.15,203
2021-06-01 13:05:00-04:00,138.15,138.15,138.15,138.15,207
2021-06-01 13:06:00-04:00,138.13,138.13,138.13,138.13,200
2021-06-01 13:08:00-04:00,138.08,138.08,138.08,138.08,300
2021-06-01 13:09:00-04:00,138.08,138.08,138.08,138.08,201
2021-06-01 13:10:00-04:00,138.13,138.13,138.13,138.13,100
2021-06-01 13:11:00-04:00,138.13,138.13,138.125,138.125,500
2021-06-01 13:13:00-04:00,138.16,138.16,138.16,138.16,100
2021-06-01 13:14:00-04:00,138.16,138.16,138.12,138.12,300
2021-06-01 13:15:00-04:00,138.11,138.11,138.11,138.11,190
2021-06-01 13:27:00-04:00,138.03,138.03,138.03,138.03,138
2021-06-01 13:29:00-04:00,137.99,137.99,137.99,137.99,300
2021-06-01 13:33:00-04:00,138.04,138.04,138.03,138.04,510
2021-06-01 13:34:00-04:00,138.06,138.06,138.06,138.06,102
2021-06-01 13:35:00-04:00,138.06,138.06,138.06,138.06,442
2021-06-01 13:36:00-04:00,138.06,138.06,138.06,138.06,535
2021-06-01 13:37:00-04:00,138.04,138.04,138.04,138.04,500
2021-06-01 13:38:00-04:00,138.025,138.025,138.025,138.025,561
2021-06-01 13:44:00-04:00,138.065,138.07,138.065,138.07,400
2021-06-01 13:45:00-04:00,138.115,138.115,138.11,138.11,200
2021-06-01 13:46:00-04:00,138.11,138.11,138.09,138.09,400
2021-06-01 13:50:00-04:00,138.105,138.11,138.1,138.11,611
2021-06-01 13:51:00-04:00,138.1,138.1,138.1,138.1,100
2021-06-01 13:55:00-04:00,138.115,138.115,138.115,138.115,100
2021-06-01 13:56:00-04:00,138.125,138.125,138.115,138.115,802
2021-06-01 13:57:00-04:00,138.115,138.13,138.115,138.13,300
2021-06-01 14:00:00-04:00,138.12,138.12,138.12,138.12,100
2021-06-01 14:03:00-04:00,138.14,138.14,138.14,138.14,100
2021-06-01 14:04:00-04:00,138.14,138.14,138.14,138.14,100
2021-06-01 14:06:00-04:00,138.13,138.13,138.13,138.13,100
2021-06-01 14:15:00-04:00,138.16,138.16,138.16,138.16,700
2021-06-01 14:19:00-04:00,138.17,138.17,138.17,138.17,300
2021-06-01 14:27:00-04:00,138.14,138.15,138.14,138.15,210
2021-06-01 14:32:00-04:00,138.1,138.1,138.1,138.1,108
2021-06-01 14:33:00-04:00,138.085,138.09,138.08,138.08,625
2021-06-01 14:34:00-04:00,138.1,138.1,138.1,138.1,148
2021-06-01 14:35:00-04:00,138.1,138.1,138.1,138.1,298
2021-06-01 14:36:00-04:00,138.09,138.09,138.07,138.07,200
2021-06-01 14:37:00-04:00,138.09,138.09,138.09,138.09,501
2021-06-01 14:38:00-04:00,138.09,138.09,138.09,138.09,201
2021-06-01 14:39:00-04:00,138.09,138.11,138.09,138.11,493
2021-06-01 14:42:00-04:00,138.09,138.09,138.09,138.09,100
2021-06-01 14:44:00-04:00,138.095,138.095,138.095,138.095,209
2021-06-01 14:50:00-04:00,138.04,138.04,138.04,138.04,911
2021-06-01 14:52:00-04:00,138.05,138.05,138.05,138.05,105
2021-06-01 14:56:00-04:00,138.05,138.05,138.05,138.05,100
2021-06-01 14:58:00-04:00,138.06,138.06,138.06,138.06,100
2021-06-01 15:00:00-04:00,138.05,138.08,138.05,138.08,1100
2021-06-01 15:03:00-04:00,138.09,138.09,138.085,138.085,200
2021-06-01 15:04:00-04:00,138.07,138.07,138.07,138.07,300
2021-06-01 15:05:00-04:00,138.06,138.06,138.06,138.06,300
2021-06-01 15:06:00-04:00,138.06,138.06,138.05,138.05,1800
2021-06-01 15:08:00-04:00,138.115,138.115,138.115,138.115,100
2021-06-01 15:15:00-04:00,138.085,138.085,138.085,138.085,100
2021-06-01 15:16:00-04:00,138.09,138.09,138.09,138.09,192
2021-06-01 15:25:00-04:00,138.13,138.13,138.12,138.12,618
2021-06-01 15:32:00-04:00,138.11,138.11,138.11,138.11,121
2021-06-01 15:35:00-04:00,138.095,138.095,138.095,138.095,100
2021-06-01 15:37:00-04:00,138.08,138.08,138.08,138.08,108
2021-06-01 15:38:00-04:00,138.085,138.085,138.085,138.085,206
2021-06-01 15:43:00-04:00,138.17,138.17,138.17,138.17,800
2021-06-01 15:44:00-04:00,138.16,138.16,138.16,138.16,500
