timestamp,open,high,low,close,volume,trade_count,vwap
2021-04-01 10:43:00-04:00,132.69,132.73,132.665,132.7,16058,215,132.701894
2021-04-01 10:44:00-04:00,132.7199,132.73,132.61,132.61,22028,265,132.679597
2021-04-01 10:45:00-04:00,132.615,132.68,132.6,132.66,9455,145,132.636558
2021-04-01 10:46:00-04:00,132.67,132.68,132.605,132.635,7524,143,132.642368
2021-04-01 10:47:00-04:00,132.64,132.649,132.6,132.62,9308,161,132.623648
2021-04-01 10:48:00-04:00,132.6,132.615,132.59,132.6,8209,148,132.600804
2021-04-01 10:49:00-04:00,132.6,132.69,132.6,132.68,11880,196,132.645873
2021-04-01 10:50:00-04:00,132.67,132.67,132.605,132.6183,9109,172,132.632604
2021-04-01 10:51:00-04:00,132.615,132.615,132.53,132.53,7616,155,132.564698
2021-04-01 10:52:00-04:00,132.53,132.55,132.5147,132.5147,7138,135,132.53344
2021-04-01 10:53:00-04:00,132.52,132.55,132.505,132.54,19645,177,132.519362
2021-04-01 10:54:00-04:00,132.54,132.55,132.43,132.445,13857,257,132.484757
2021-04-01 10:55:00-04:00,132.445,132.5246,132.44,132.5,13264,250,132.470008
2021-04-01 10:56:00-04:00,132.5,132.52,132.46,132.46,7249,147,132.482432
2021-04-01 10:57:00-04:00,132.46,132.48,132.41,132.41,14324,251,132.45478
2021-04-01 10:58:00-04:00,132.42,132.428,132.375,132.42,6482,150,132.40576
2021-04-01 10:59:00-04:00,132.423,132.423,132.34,132.34,11166,201,132.389401
2021-04-01 11:00:00-04:00,132.33,132.3969,132.33,132.365,13327,215,132.362822
2021-04-01 11:01:00-04:00,132.365,132.4,132.35,132.35,11064,182,132.382269
2021-04-01 11:02:00-04:00,132.345,132.349,132.3,132.32,8818,142,132.329492
2021-04-01 11:03:00-04:00,132.33,132.44,132.33,132.44,19849,259,132.366661
2021-04-01 11:04:00-04:00,132.42,132.48,132.415,132.47,12738,205,132.446652
2021-04-01 11:05:00-04:00,132.46,132.48,132.425,132.48,13498,195,132.447496
2021-04-01 11:06:00-04:00,132.46,132.542,132.38,132.54,16716,207,132.45026
2021-04-01 11:07:00-04:00,132.55,132.65,132.545,132.65,9859,122,132.612387
2021-04-01 11:08:00-04:00,132.67,132.72,132.6518,132.7,9217,162,132.682377
2021-04-01 11:09:00-04:00,132.705,132.76,132.695,132.74,5608,117,132.720654
2021-04-01 11:10:00-04:00,132.755,132.82,132.755,132.79,6382,123,132.771127
2021-04-01 11:11:00-04:00,132.77,132.789,132.6949,132.72,8170,146,132.745499
2021-04-01 11:12:00-04:00,132.73,132.77,132.7,132.7682,4053,75,132.739235
2021-04-01 11:13:00-04:00,132.78,132.88,132.7799,132.866,6919,113,132.828865
2021-04-01 11:14:00-04:00,132.88,132.95,132.87,132.94,6528,143,132.913708
2021-04-01 11:15:00-04:00,132.94,133.035,132.91,133.01,22594,332,132.971719
2021-04-01 11:16:00-04:00,133.0,133.11,132.98,133.09,6757,134,133.042941
2021-04-01 11:17:00-04:00,133.1,133.12,133.08,133.08,11498,134,133.09726
2021-04-01 11:18:00-04:00,133.14,133.16,133.1,133.13,5443,117,133.136179
2021-04-01 11:19:00-04:00,133.15,133.18,133.124,133.17,6356,94,133.16262
2021-04-01 11:20:00-04:00,133.18,133.2113,133.14,133.19,19404,137,133.17937
2021-04-01 11:21:00-04:00,133.195,133.195,133.1309,133.14,5822,106,133.163152
2021-04-01 11:22:00-04:00,133.16,133.2,133.13,133.17,12025,168,133.167459
2021-04-01 11:23:00-04:00,133.18,133.205,133.12,133.12,4631,86,133.172318
2021-04-01 11:24:00-04:00,133.1315,133.1315,133.03,133.06,8700,177,133.058881
2021-04-01 11:25:00-04:00,133.06,133.06,132.96,132.9803,6180,131,133.011743
2021-04-01 11:26:00-04:00,132.97,133.035,132.925,132.96,12658,227,132.970105
2021-04-01 11:27:00-04:00,132.96,133.0,132.9036,132.9036,6959,129,132.961918
2021-04-01 11:28:00-04:00,132.88,132.979,132.86,132.96,5670,102,132.943173
2021-04-01 11:29:00-04:00,132.94,132.965,132.85,132.89,8005,139,132.906915
2021-04-01 11:30:00-04:00,132.89,132.895,132.85,132.86,6133,95,132.87027
2021-04-01 11:31:00-04:00,132.86,132.89,132.78,132.81,5156,100,132.820788
2021-04-01 11:32:00-04:00,132.81,132.83,132.8,132.8,4053,95,132.812918
2021-04-01 11:33:00-04:00,132.7945,132.83,132.75,132.75,9604,221,132.79238
2021-04-01 11:34:00-04:00,132.745,132.785,132.745,132.785,4261,93,132.764619
2021-04-01 11:35:00-04:00,132.76,132.76,132.71,132.73,8036,175,132.730468
2021-04-01 11:36:00-04:00,132.7,132.7,132.66,132.685,6213,149,132.682022
2021-04-01 11:37:00-04:00,132.6873,132.69,132.61,132.6439,12598,216,132.656853
2021-04-01 11:38:00-04:00,132.6271,132.635,132.59,132.635,8187,124,132.61017
2021-04-01 11:39:00-04:00,132.65,132.7,132.6175,132.625,6072,120,132.662999
2021-04-01 11:40:00-04:00,132.615,132.66,132.6,132.61,3161,67,132.621114
2021-04-01 11:41:00-04:00,132.6,132.62,132.57,132.58,6069,126,132.593153
2021-04-01 11:42:00-04:00,132.59,132.62,132.585,132.62,7254,102,132.599106
2021-04-01 11:43:00-04:00,132.6,132.62,132.565,132.595,7092,120,132.589563
2021-04-01 11:44:00-04:00,132.595,132.62,132.59,132.61,5856,87,132.606614
2021-04-01 11:45:00-04:00,132.6099,132.62,132.57,132.57,8029,146,132.59198
2021-04-01 11:46:00-04:00,132.58,132.61,132.57,132.6,10361,124,132.582858
2021-04-01 11:47:00-04:00,132.59,132.6,132.58,132.59,5857,122,132.593135
2021-04-01 11:48:00-04:00,132.586,132.6249,132.586,132.61,4944,77,132.606873
2021-04-01 11:49:00-04:00,132.605,132.61,132.535,132.555,10957,156,132.590727
2021-04-01 11:50:00-04:00,132.56,132.67,132.56,132.67,9827,140,132.624769
2021-04-01 11:51:00-04:00,132.67,132.75,132.67,132.7344,6481,116,132.721054
2021-04-01 11:52:00-04:00,132.75,132.77,132.75,132.77,2535,52,132.75422
2021-04-01 11:53:00-04:00,132.78,132.8098,132.7515,132.765,6603,96,132.778508
2021-04-01 11:54:00-04:00,132.79,132.8014,132.72,132.72,4352,78,132.763831
2021-04-01 11:55:00-04:00,132.73,132.74,132.655,132.6583,10101,128,132.700788
2021-04-01 11:56:00-04:00,132.66,132.79,132.66,132.785,10985,140,132.73757
2021-04-01 11:57:00-04:00,132.8,132.835,132.79,132.8,12594,152,132.813163
2021-04-01 11:58:00-04:00,132.79,132.855,132.78,132.8491,8368,123,132.802295
2021-04-01 11:59:00-04:00,132.86,132.86,132.8,132.85,10785,150,132.831249
2021-04-01 12:00:00-04:00,132.845,132.88,132.815,132.865,6694,101,132.855421
2021-04-01 12:01:00-04:00,132.86,132.8853,132.83,132.83,3956,71,132.863826
2021-04-01 12:02:00-04:00,132.835,132.855,132.8,132.81,5105,86,132.827753
2021-04-01 12:03:00-04:00,132.82,132.84,132.81,132.83,4282,64,132.827117
2021-04-01 12:04:00-04:00,132.83,132.91,132.83,132.905,6792,99,132.874621
2021-04-01 12:05:00-04:00,132.91,133.02,132.9,133.02,8259,126,132.949855
2021-04-01 12:06:00-04:00,133.01,133.0399,132.91,132.9333,10224,153,132.976677
2021-04-01 12:07:00-04:00,132.93,132.97,132.93,132.965,4040,63,132.950729
2021-04-01 12:08:00-04:00,132.9897,133.01,132.955,133.01,5252,92,132.976101
2021-04-01 12:09:00-04:00,132.99,133.01,132.985,133.01,4349,67,132.996206
2021-04-01 12:10:00-04:00,133.01,133.08,133.01,133.08,4110,90,133.05112
2021-04-01 12:11:00-04:00,133.0703,133.08,132.99,133.03,11330,164,133.038322
2021-04-01 12:12:00-04:00,133.03,133.03,132.97,132.99,9548,141,132.998812
2021-04-01 12:13:00-04:00,132.99,132.99,132.9201,132.925,5057,95,132.96319
2021-04-01 12:14:00-04:00,132.93,132.9876,132.92,132.9876,8134,122,132.950017
2021-04-01 12:15:00-04:00,132.98,132.98,132.925,132.96,8268,122,132.952381
2021-04-01 12:16:00-04:00,132.96,132.9664,132.92,132.93,6809,82,132.9385
2021-04-01 12:17:00-04:00,132.93,132.96,132.915,132.94,8664,132,132.938873
2021-04-01 12:18:00-04:00,132.93,132.94,132.89,132.9,3203,67,132.914801
2021-04-01 12:19:00-04:00,132.9,132.9,132.86,132.88,4912,88,132.885609
2021-04-01 12:20:00-04:00,132.885,132.905,132.86,132.86,6310,76,132.890394
2021-04-01 12:21:00-04:00,132.89,132.89,132.87,132.87,956,39,132.875357
2021-04-01 12:22:00-04:00,132.86,132.9,132.86,132.87,3678,62,132.875071
2021-04-01 12:23:00-04:00,132.88,132.88,132.85,132.85,3660,68,132.867873
2021-04-01 12:24:00-04:00,132.86,132.895,132.8348,132.89,4847,88,132.865261
2021-04-01 12:25:00-04:00,132.89,132.89,132.8,132.8,5272,93,132.846321
2021-04-01 12:26:00-04:00,132.8252,132.8252,132.75,132.75,3330,84,132.780464
2021-04-01 12:27:00-04:00,132.75,132.79,132.75,132.79,1781,47,132.774284
2021-04-01 12:28:00-04:00,132.7839,132.79,132.75,132.7666,3638,49,132.76833
2021-04-01 12:29:00-04:00,132.7549,132.77,132.68,132.69,10093,158,132.731867
2021-04-01 12:30:00-04:00,132.69,132.735,132.66,132.7,7424,115,132.69113
2021-04-01 12:31:00-04:00,132.695,132.74,132.69,132.74,3543,66,132.714357
2021-04-01 12:32:00-04:00,132.74,132.75,132.7,132.7,2160,57,132.733591
2021-04-01 12:33:00-04:00,132.72,132.7598,132.71,132.7598,5168,78,132.73012
2021-04-01 12:34:00-04:00,132.755,132.78,132.75,132.76,4606,73,132.757029
2021-04-01 12:35:00-04:00,132.755,132.755,132.66,132.66,5912,105,132.697047
2021-04-01 12:36:00-04:00,132.67,132.69,132.67,132.685,4986,99,132.678561
2021-04-01 12:37:00-04:00,132.68,132.72,132.68,132.69,3802,71,132.698164
2021-04-01 12:38:00-04:00,132.69,132.71,132.67,132.69,2881,62,132.692588
2021-04-01 12:39:00-04:00,132.7,132.73,132.69,132.7,5135,52,132.71645
2021-04-01 12:40:00-04:00,132.72,132.75,132.68,132.7,7884,104,132.725453
2021-04-01 12:41:00-04:00,132.695,132.74,132.65,132.72,17831,152,132.68279
2021-04-01 12:42:00-04:00,132.735,132.78,132.73,132.78,7359,100,132.751944
2021-04-01 12:43:00-04:00,132.78,132.78,132.7,132.705,10361,162,132.732683
2021-04-01 12:44:00-04:00,132.705,132.71,132.64,132.645,5470,92,132.687441
2021-04-01 12:45:00-04:00,132.65,132.719,132.61,132.719,6601,139,132.647971
2021-04-01 12:46:00-04:00,132.72,132.72,132.69,132.7,4715,92,132.707284
2021-04-01 12:47:00-04:00,132.7,132.71,132.61,132.64,4091,83,132.668725
2021-04-01 12:48:00-04:00,132.64,132.65,132.58,132.58,5254,107,132.628042
2021-04-01 12:49:00-04:00,132.61,132.64,132.54,132.6176,7053,149,132.596001
2021-04-01 12:50:00-04:00,132.63,132.64,132.6,132.63,4903,76,132.621857
2021-04-01 12:51:00-04:00,132.62,132.67,132.62,132.62,3430,74,132.64487
2021-04-01 12:52:00-04:00,132.63,132.64,132.6,132.62,3841,74,132.617489
2021-04-01 12:53:00-04:00,132.63,132.694,132.63,132.69,3229,49,132.658499
2021-04-01 12:54:00-04:00,132.68,132.695,132.66,132.69,6109,114,132.678319
2021-04-01 12:55:00-04:00,132.7,132.7164,132.68,132.68,4472,96,132.693925
2021-04-01 12:56:00-04:00,132.675,132.71,132.66,132.71,3821,85,132.684087
2021-04-01 12:57:00-04:00,132.72,132.72,132.675,132.72,3769,89,132.701054
2021-04-01 12:58:00-04:00,132.72,132.75,132.71,132.73,5486,90,132.726784
2021-04-01 12:59:00-04:00,132.73,132.75,132.71,132.7152,4768,71,132.723826
2021-04-01 13:00:00-04:00,132.72,132.72,132.655,132.66,5999,105,132.685083
2021-04-01 13:01:00-04:00,132.66,132.67,132.62,132.65,4681,91,132.648646
2021-04-01 13:02:00-04:00,132.64,132.7078,132.64,132.68,4450,74,132.672012
2021-04-01 13:03:00-04:00,132.67,132.71,132.67,132.701,4799,78,132.691056
2021-04-01 13:04:00-04:00,132.6912,132.7067,132.665,132.68,4292,80,132.680627
2021-04-01 13:05:00-04:00,132.6712,132.7,132.65,132.7,7006,107,132.683202
2021-04-01 13:06:00-04:00,132.715,132.73,132.7,132.71,5561,97,132.71721
2021-04-01 13:07:00-04:00,132.71,132.72,132.6805,132.71,4956,81,132.705895
2021-04-01 13:08:00-04:00,132.72,132.7499,132.69,132.74,6477,102,132.713956
2021-04-01 13:09:00-04:00,132.7451,132.7451,132.67,132.68,9060,95,132.729455
2021-04-01 13:10:00-04:00,132.665,132.7,132.665,132.68,2796,77,132.684792
2021-04-01 13:11:00-04:00,132.65,132.68,132.63,132.67,4415,80,132.647957
2021-04-01 13:12:00-04:00,132.67,132.69,132.66,132.68,3326,64,132.674379
2021-04-01 13:13:00-04:00,132.68,132.68,132.6642,132.668,3480,47,132.674154
2021-04-01 13:14:00-04:00,132.68,132.72,132.668,132.68,8194,119,132.690608
2021-04-01 13:15:00-04:00,132.68,132.69,132.67,132.67,5048,83,132.676771
2021-04-01 13:16:00-04:00,132.67,132.69,132.65,132.66,5226,79,132.673607
2021-04-01 13:17:00-04:00,132.655,132.685,132.64,132.66,4001,77,132.664685
2021-04-01 13:18:00-04:00,132.66,132.69,132.66,132.67,3408,82,132.674193
2021-04-01 13:19:00-04:00,132.67,132.7,132.67,132.68,3753,81,132.683736
2021-04-01 13:20:00-04:00,132.66,132.67,132.64,132.65,6246,123,132.659367
2021-04-01 13:21:00-04:00,132.65,132.65,132.58,132.6,10105,176,132.611259
2021-04-01 13:22:00-04:00,132.6,132.6061,132.59,132.59,2852,52,132.598876
2021-04-01 13:23:00-04:00,132.6,132.65,132.6,132.647,5175,96,132.618511
2021-04-01 13:24:00-04:00,132.645,132.665,132.635,132.65,7591,124,132.646464
2021-04-01 13:25:00-04:00,132.6574,132.685,132.655,132.68,5199,99,132.66898
2021-04-01 13:26:00-04:00,132.69,132.72,132.69,132.7117,3846,80,132.703638
2021-04-01 13:27:00-04:00,132.715,132.74,132.715,132.735,3826,54,132.731596
2021-04-01 13:28:00-04:00,132.74,132.74,132.69,132.69,8299,153,132.72532
2021-04-01 13:29:00-04:00,132.68,132.69,132.66,132.69,4630,100,132.675822
2021-04-01 13:30:00-04:00,132.6901,132.6999,132.68,132.68,1660,46,132.690503
2021-04-01 13:31:00-04:00,132.6954,132.73,132.66,132.73,7699,119,132.70011
2021-04-01 13:32:00-04:00,132.74,132.77,132.73,132.77,7900,128,132.743845
2021-04-01 13:33:00-04:00,132.77,132.79,132.755,132.79,5370,94,132.766486
2021-04-01 13:34:00-04:00,132.785,132.86,132.785,132.84,9962,156,132.816967
2021-04-01 13:35:00-04:00,132.84,132.855,132.8,132.83,8691,150,132.823432
2021-04-01 13:36:00-04:00,132.84,132.88,132.81,132.82,5073,90,132.840757
2021-04-01 13:37:00-04:00,132.82,132.82,132.78,132.7915,3657,80,132.803199
2021-04-01 13:38:00-04:00,132.8,132.82,132.8,132.82,2500,50,132.806991
2021-04-01 13:39:00-04:00,132.81,132.81,132.79,132.795,2450,55,132.800802
2021-04-01 13:40:00-04:00,132.7903,132.82,132.79,132.8,5650,94,132.802072
2021-04-01 13:41:00-04:00,132.79,132.79,132.75,132.75,4765,111,132.778251
2021-04-01 13:42:00-04:00,132.745,132.78,132.745,132.78,10096,66,132.76794
2021-04-01 13:43:00-04:00,132.8,132.8,132.78,132.79,1846,44,132.793002
2021-04-01 13:44:00-04:00,132.79,132.815,132.785,132.79,3812,82,132.799926
2021-04-01 13:45:00-04:00,132.7925,132.794,132.77,132.78,4619,83,132.782038
2021-04-01 13:46:00-04:00,132.7603,132.77,132.73,132.74,3857,75,132.742
2021-04-01 13:47:00-04:00,132.74,132.7621,132.74,132.74,2262,52,132.749851
2021-04-01 13:48:00-04:00,132.74,132.77,132.74,132.77,3795,57,132.764471
2021-04-01 13:49:00-04:00,132.78,132.799,132.765,132.765,4832,78,132.77991
2021-04-01 13:50:00-04:00,132.76,132.76,132.718,132.73,3104,74,132.730888
2021-04-01 13:51:00-04:00,132.73,132.76,132.73,132.7551,6529,76,132.746011
2021-04-01 13:52:00-04:00,132.763,132.763,132.71,132.74,9350,156,132.734735
2021-04-01 13:53:00-04:00,132.72,132.75,132.72,132.74,1337,39,132.731519
2021-04-01 13:54:00-04:00,132.73,132.74,132.72,132.72,1973,45,132.729265
2021-04-01 13:55:00-04:00,132.72,132.76,132.7,132.7,7038,91,132.736557
2021-04-01 13:56:00-04:00,132.7,132.71,132.69,132.69,4165,79,132.697557
2021-04-01 13:57:00-04:00,132.693,132.7,132.69,132.69,3143,50,132.692599
2021-04-01 13:58:00-04:00,132.69,132.69,132.66,132.66,3796,77,132.679942
2021-04-01 13:59:00-04:00,132.67,132.67,132.63,132.64,4779,97,132.644693
2021-04-01 14:00:00-04:00,132.65,132.6604,132.64,132.65,3935,79,132.652125
2021-04-01 14:01:00-04:00,132.64,132.66,132.63,132.65,5049,81,132.648779
2021-04-01 14:02:00-04:00,132.64,132.66,132.615,132.63,4787,97,132.633634
2021-04-01 14:03:00-04:00,132.63,132.645,132.6,132.6084,5737,96,132.621903
2021-04-01 14:04:00-04:00,132.6,132.67,132.6,132.67,2704,74,132.618151
2021-04-01 14:05:00-04:00,132.66,132.68,132.65,132.67,2984,65,132.655028
2021-04-01 14:06:00-04:00,132.67,132.73,132.66,132.73,3535,73,132.689757
2021-04-01 14:07:00-04:00,132.74,132.745,132.711,132.73,3807,68,132.727411
2021-04-01 14:08:00-04:00,132.74,132.775,132.74,132.755,4557,67,132.75649
2021-04-01 14:09:00-04:00,132.76,132.7802,132.74,132.7802,3724,75,132.756118
2021-04-01 14:10:00-04:00,132.78,132.79,132.74,132.77,6562,136,132.763096
2021-04-01 14:11:00-04:00,132.7649,132.777,132.75,132.75,2341,36,132.765526
2021-04-01 14:12:00-04:00,132.76,132.78,132.71,132.725,5632,99,132.739486
2021-04-01 14:13:00-04:00,132.72,132.72,132.6664,132.6664,2134,44,132.696241
2021-04-01 14:14:00-04:00,132.66,132.68,132.65,132.6567,4821,102,132.664432
2021-04-01 14:15:00-04:00,132.6522,132.68,132.65,132.675,4210,59,132.664834
2021-04-01 14:16:00-04:00,132.6643,132.75,132.6643,132.75,2644,68,132.718005
2021-04-01 14:17:00-04:00,132.75,132.77,132.75,132.76,3300,67,132.758803
2021-04-01 14:18:00-04:00,132.7574,132.81,132.7574,132.785,4416,86,132.789954
2021-04-01 14:19:00-04:00,132.7998,132.8,132.76,132.8,3622,83,132.778587
2021-04-01 14:20:00-04:00,132.79,132.8054,132.785,132.79,2043,52,132.785291
2021-04-01 14:21:00-04:00,132.79,132.79,132.77,132.79,2772,64,132.780367
2021-04-01 14:22:00-04:00,132.7907,132.83,132.76,132.8,5834,86,132.792302
2021-04-01 14:23:00-04:00,132.79,132.7966,132.78,132.78,3195,72,132.786101
2021-04-01 14:24:00-04:00,132.75,132.8062,132.75,132.7999,4400,87,132.778277
2021-04-01 14:25:00-04:00,132.79,132.79,132.71,132.71,5600,94,132.757691
2021-04-01 14:26:00-04:00,132.705,132.705,132.64,132.65,4278,79,132.675261
2021-04-01 14:27:00-04:00,132.65,132.66,132.59,132.59,8209,165,132.629289
2021-04-01 14:28:00-04:00,132.58,132.601,132.57,132.59,4592,77,132.586754
2021-04-01 14:29:00-04:00,132.57,132.57,132.52,132.52,5376,118,132.551847
2021-04-01 14:30:00-04:00,132.525,132.5418,132.5193,132.54,5093,97,132.528273
2021-04-01 14:31:00-04:00,132.53,132.569,132.53,132.5519,3228,76,132.545275
2021-04-01 14:32:00-04:00,132.55,132.605,132.54,132.59,7522,124,132.57767
2021-04-01 14:33:00-04:00,132.6,132.61,132.57,132.595,5742,103,132.585657
2021-04-01 14:34:00-04:00,132.59,132.7,132.585,132.695,9961,146,132.657662
